fecha,banco,indice_ev_individual,indice_ev_grupal,indice_cartera_normal,indice_cartera_subestandar,indice_cartera_incumplimiento
2023-09-01,Banco del Estado de Chile,2.944506250560009,3.744803655458743,1.286027851599584,6.826282888149751,24.021760676310365
2023-09-01,Banco do Brasil S.A.,,,,,
2023-09-01,"Bank of China, Agencia en Chile",0.218750002584595,,0.218750002584595,,
2023-09-01,"China Construction Bank, Agencia en Chile",7.526008618354346,,1.2135531268682098,,56.125332293218165
2023-09-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2023-09-01,HSBC Bank (Chile),3.962990864333841,0.40000326896229965,2.7142710091390168,13.875000004466278,
2023-09-01,"JP Morgan Chase Bank, N.A.",1.2967334137794637,,1.2967334137794637,,
2023-09-01,Scotiabank Chile,1.7570951246310054,1.3803641129601474,0.6695220319746165,4.576847354354852,23.896989596907133
2023-10-01,Banco BTG Pactual Chile,2.6866800812170912,,0.6787451746002036,8.628692261793681,22.02144256358136
2023-10-01,Banco Bice,1.4711582335946172,0.5951412356306911,0.6257135688555624,5.252863243882196,21.743870830462928
2023-10-01,Banco Consorcio,2.9217794896911085,0.5280141829447514,0.6051733135284555,2.821220882546067,33.70238440195643
2023-10-01,Banco Falabella,,5.662624218621091,2.686467648303571,,37.104219656688784
2023-10-01,Banco Internacional,1.7928464342873447,2.158867192110677,1.0227738740817431,1.8397377889322202,15.722309585042293
2023-10-01,Banco Itaú Chile,2.165488282023391,2.9946025121136293,0.9482339219392653,2.398999128860077,26.04944438777415
2023-10-01,Banco Ripley,,9.458206714726522,6.014940530922795,,36.080956288014995
2023-10-01,Banco Santander-Chile,2.7574274286467775,2.715065312238048,0.9519577382223183,3.4753951275226918,36.141462741464416
2023-10-01,Banco Security,2.828027492517168,2.0904918827368166,0.8930982542925928,2.1058562219188106,27.59913389974437
2023-10-01,Banco de Chile,1.527803927525484,2.300877596317415,1.126120686432928,2.756728562013623,29.566717428228895
2023-10-01,Banco de Crédito e Inversiones,1.3986657612681634,2.462203456247624,0.7024040759718532,2.8611345622284,25.59449540834926
2023-10-01,Banco del Estado de Chile,2.987851209593516,3.785871391358335,1.2865639197583307,6.482433616200694,24.253541717674224
2023-10-01,Banco do Brasil S.A.,,,,,
2023-10-01,"Bank of China, Agencia en Chile",0.21874999943482026,,0.21874999943482026,,
2023-10-01,"China Construction Bank, Agencia en Chile",7.5709335175044705,,1.1851118687097844,,59.306205330047476
2023-10-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2023-10-01,HSBC Bank (Chile),4.081760803871695,0.3999979976663712,2.897727221945843,13.874999991538262,
2023-10-01,"JP Morgan Chase Bank, N.A.",0.980123613173587,,0.980123613173587,,
2023-10-01,Scotiabank Chile,1.8310265571271862,1.3987362723100951,0.6750396451469209,4.726363138456469,23.361058954946426
2023-11-01,Banco BTG Pactual Chile,1.4714690221321507,,0.752012651572311,8.06830966983018,7.885422461286612
2023-11-01,Banco Bice,1.439977261863026,0.6482938236573803,0.6255453435563807,3.9300805938574044,22.31041720825141
2023-11-01,Banco Consorcio,2.8563950793803734,0.5362794869622058,0.58394406222479,2.522316050155021,32.29465426920055
2023-11-01,Banco Falabella,,6.001290756466784,2.7935145236334344,,39.80805014586368
2023-11-01,Banco Internacional,1.7465909563170445,2.2235065419999516,0.9879847895239185,1.8702251881706056,13.826350193542304
2023-11-01,Banco Itaú Chile,2.2019200745682164,3.0397574667911558,0.976882507934863,3.232947200127454,25.683295662895812
2023-11-01,Banco Ripley,,9.449898302052134,6.064107492189762,,36.01807229150752
2023-11-01,Banco Santander-Chile,2.8058586913220394,2.6900226929728346,0.9388808850550459,3.5863496416665552,35.499586685595276
2023-11-01,Banco Security,2.785391936700574,2.093996744704917,0.8990081235512111,2.136806657372927,27.692278226662236
2023-11-01,Banco de Chile,1.4825177367056448,2.300439978270407,1.1282662958534517,2.688959358849477,29.05542144276994
2023-11-01,Banco de Crédito e Inversiones,1.3636388938563122,2.4999433588100755,0.6998395421035603,3.033510540931438,25.43292498724386
2023-11-01,Banco del Estado de Chile,3.113655593891866,3.8073161023661277,1.296501521027064,6.2484969692989365,24.316766872108968
2023-11-01,Banco do Brasil S.A.,,,,,
2023-11-01,"Bank of China, Agencia en Chile",0.21875000000000003,,0.21875000000000003,,
2023-11-01,"China Construction Bank, Agencia en Chile",7.595783102512398,,1.2880946507810613,,59.075751055701886
2023-11-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2023-11-01,HSBC Bank (Chile),3.521221776282942,0.3999985215141096,2.34077620789773,13.875000002508434,
2023-11-01,"JP Morgan Chase Bank, N.A.",0.7079650356847221,,0.7079650356847221,,
2023-11-01,Scotiabank Chile,1.813641274487868,1.409166846557972,0.6722527291340651,4.231807779294736,22.781036335256253
2023-12-01,Banco BTG Pactual Chile,1.3806012499888862,,0.7107958781173505,8.12011521589742,7.87569683029328
2023-12-01,Banco Bice,1.4485436130013767,0.6588823185330172,0.6326754761176582,3.7285136518764883,22.808570759754122
2023-12-01,Banco Consorcio,2.9412280788349197,0.5374838719272583,0.5995478031137484,2.3353910173585506,29.074683199990197
2023-12-01,Banco Falabella,,6.085332757254532,2.815781365710813,,40.42754417984027
2023-12-01,Banco Internacional,1.8740208081823349,2.2290123309556393,0.9620636487520653,2.057226183942166,16.152706045218242
2023-12-01,Banco Itaú Chile,2.230404576787885,3.0218853540647936,0.9788392628551481,3.4250994567732214,25.905611717931798
2023-12-01,Banco Ripley,,9.599270513756245,6.2958974977714455,,35.592498082782484
2023-12-01,Banco Santander-Chile,2.802987894770893,2.699482520515737,0.9054446234361566,3.0388200006288235,36.04111351270254
2023-12-01,Banco Security,2.884823568103644,2.142046429617748,0.9073621216199782,2.1048494093099226,27.90706487191067
2023-12-01,Banco de Chile,1.5000552981231356,2.3481441442311404,1.1388004782162924,3.868521459580545,29.19244845288308
2023-12-01,Banco de Crédito e Inversiones,1.322094375960214,2.4815770613084394,0.692867132725643,2.445165294867085,24.938819229130253
2023-12-01,Banco del Estado de Chile,3.35022911555385,3.798558089606506,1.2905804266068883,6.361696933486787,24.834658566930173
2023-12-01,Banco do Brasil S.A.,,,,,
2023-12-01,"Bank of China, Agencia en Chile",0.21874999484137533,,0.21874999484137533,,
2023-12-01,"China Construction Bank, Agencia en Chile",7.616302039205765,,1.2584790053381247,,59.134712226440165
2023-12-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2023-12-01,HSBC Bank (Chile),3.586910159427613,0.39999914333656095,2.493631428157422,13.874999993365053,
2023-12-01,"JP Morgan Chase Bank, N.A.",0.03655356752155799,,0.03655356752155799,,
2023-12-01,Scotiabank Chile,1.83314338902552,1.416034474798372,0.6907210161418528,3.5470630271147927,22.619126060207922
2024-01-01,Banco BTG Pactual Chile,1.470880449043966,,0.8125729305327924,8.38134381371605,7.787547330794049
2024-01-01,Banco Bice,1.5077115275564599,0.6630877058725401,0.652551553248485,3.7755611236260105,22.66348842275299
2024-01-01,Banco Consorcio,2.705340824972014,0.5475913565264119,0.6221865902510342,0.7757718375358438,27.94859651642329
2024-01-01,Banco Falabella,,6.028510252110971,2.7950943435065443,,39.88946896074334
2024-01-01,Banco Internacional,1.9170872976700135,2.2177835788348568,0.994060681903011,2.1146084494998862,15.346854858537718
2024-01-01,Banco Itaú Chile,2.2883009742722793,3.0529007834035844,0.980629678145464,3.0862578828337752,25.920274446999336
2024-01-01,Banco Ripley,,9.656352579662222,6.3228763511910895,,35.546070822195915
2024-01-01,Banco Santander-Chile,2.839914340325776,2.7285933085389598,0.9311630061755951,3.1908944485055177,35.60457913910586
2024-01-01,Banco Security,2.9731287339600283,2.145179418069577,0.9328715396437463,2.159968511112372,28.524048338207386
2024-01-01,Banco de Chile,1.5631952924422592,2.3409575016051285,1.1408727710792794,3.690944484284703,29.134009519321747
2024-01-01,Banco de Crédito e Inversiones,1.3979750357752254,2.5130575874045253,0.7097915961758955,2.7743525117319185,24.730200198617904
2024-01-01,Banco del Estado de Chile,3.32510397363733,3.7870281023539043,1.3008265317383036,6.573817975655374,24.75755402609023
2024-01-01,Banco do Brasil S.A.,,,,,
2024-01-01,"Bank of China, Agencia en Chile",0.21875000474025277,,0.21875000474025277,,
2024-01-01,"China Construction Bank, Agencia en Chile",7.687221994502015,,1.2587823821594586,,59.54690359866925
2024-01-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-01-01,HSBC Bank (Chile),3.670146793926812,0.4000024835759429,2.6185003823742967,13.875000003477508,
2024-01-01,"JP Morgan Chase Bank, N.A.",0.0362268410252757,,0.0362268410252757,,
2024-01-01,Scotiabank Chile,1.8595385252594323,1.4250852329201837,0.6956123486787205,3.771981326906426,22.439439024577673
2024-02-01,Banco BTG Pactual Chile,1.4592501367442379,,0.8017064592195623,8.380120982376623,7.73979089808959
2024-02-01,Banco Bice,1.5579134419390877,0.6820569704747083,0.6662403051863348,3.885170492393883,22.9916155894553
2024-02-01,Banco Consorcio,2.739455974724612,0.5623361743077039,0.6612601908783016,0.730825242577086,27.65873695654776
2024-02-01,Banco Falabella,,5.929993899943165,2.747705033412016,,39.43135145285312
2024-02-01,Banco Internacional,1.985038760461746,2.2317440942748035,1.0056266682869905,2.3206368167408225,15.237500180190303
2024-02-01,Banco Itaú Chile,2.333122598275293,3.07131212033417,0.9778367665615418,2.9392222841873994,26.149796961219863
2024-02-01,Banco Ripley,,9.804311885209895,6.381776659946249,,35.638789995520284
2024-02-01,Banco Santander-Chile,2.9448398886238536,2.7159305392756927,0.92596250132378,3.358603639846205,35.288283400241745
2024-02-01,Banco Security,3.0978543571377095,2.1418111870717103,0.9741415481770672,2.3041370796472833,29.13570203284
2024-02-01,Banco de Chile,1.5761520666694586,2.3550026300667053,1.1535827489015926,3.6035151141423833,28.865879628140963
2024-02-01,Banco de Crédito e Inversiones,1.3918385755778802,2.5155593158776015,0.7003216022128772,2.579444384539633,24.739364308475878
2024-02-01,Banco del Estado de Chile,3.3854232774430977,3.774337940974131,1.3296878620928898,6.138391754351931,24.696540755571014
2024-02-01,Banco do Brasil S.A.,,,,,
2024-02-01,"Bank of China, Agencia en Chile",0.21874999672253534,,0.21874999672253534,,
2024-02-01,"China Construction Bank, Agencia en Chile",7.772547899097384,,1.2634945075512403,,59.82291686183435
2024-02-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-02-01,HSBC Bank (Chile),3.645870869627912,0.40000142563570756,2.4222379435663433,13.875000003952714,
2024-02-01,"JP Morgan Chase Bank, N.A.",0.7500918413986724,,0.7500918413986724,,
2024-02-01,Scotiabank Chile,1.9088056958463724,1.4291575125830993,0.7049979131248,3.657427796680821,22.56603002017961
2024-03-01,Banco BTG Pactual Chile,1.4269513595696413,,0.75178036222475,9.126431099600879,7.681742882028334
2024-03-01,Banco Bice,1.567776525967792,0.7027463636104988,0.663162432919955,4.220014215907675,22.50823157067098
2024-03-01,Banco Consorcio,2.731325912493813,0.5580014610495032,0.6623477618074974,0.7450263061284561,27.479945154851134
2024-03-01,Banco Falabella,,5.737335355847796,2.7270529783223276,,37.92393675327913
2024-03-01,Banco Internacional,1.9532382513776456,2.244761168614496,1.0022099295075975,2.1233685457344613,14.899826340553131
2024-03-01,Banco Itaú Chile,2.386338157232644,3.0907615281656997,0.9992065002034237,2.8335094785852557,25.910688067378874
2024-03-01,Banco Ripley,,9.806823659314386,6.468063949641579,,35.071557314844476
2024-03-01,Banco Santander-Chile,2.9222353703037878,2.7285189974494846,0.9229376346662743,3.3420973243825323,35.63801762815167
2024-03-01,Banco Security,3.1642421341561353,2.1183884424473227,0.9945279728619213,2.5062691000073807,29.85281788428239
2024-03-01,Banco de Chile,1.5691670964226037,2.3490508582264114,1.1455404027971414,3.8044023919603465,28.912442712598267
2024-03-01,Banco de Crédito e Inversiones,1.4358317673729308,2.503156075623023,0.6982943690305019,2.878605183391501,24.520336354184955
2024-03-01,Banco del Estado de Chile,3.386413866766566,3.733358719066488,1.320214281407168,5.959938112103564,24.559547284672057
2024-03-01,Banco do Brasil S.A.,,,,,
2024-03-01,"Bank of China, Agencia en Chile",0.21874999594689928,,0.21874999594689928,,
2024-03-01,"China Construction Bank, Agencia en Chile",7.929245652120363,,1.2473567052620973,,59.896654133698036
2024-03-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-03-01,HSBC Bank (Chile),3.9252653772802604,0.40000364203761213,2.6749737707722274,13.875000002750163,
2024-03-01,"JP Morgan Chase Bank, N.A.",3.5435668640113915,,3.5435668640113915,,
2024-03-01,Scotiabank Chile,1.938332582340188,1.4242333658965727,0.7068484513911029,3.5055481036749283,21.774625284834524
2024-04-01,Banco BTG Pactual Chile,1.3435230743204585,,0.7551123932981798,5.020232241325032,9.32207431227049
2024-04-01,Banco Bice,1.5597704359203257,0.6834579276169342,0.6410327137873298,4.508642599231448,21.821828772259014
2024-04-01,Banco Consorcio,2.717093813848255,0.5520122240596006,0.6436849147548157,0.7735298070738507,27.041213773979432
2024-04-01,Banco Falabella,,5.604693310371179,2.6263877106589195,,37.57753035525947
2024-04-01,Banco Internacional,1.8801698806909664,2.2467257630211845,1.0007029526764328,1.5412932911699468,13.764420737130937
2024-04-01,Banco Itaú Chile,2.4037728865700267,3.0533054572659215,0.9886110126761296,2.9819369280508976,25.63313869336095
2024-04-01,Banco Ripley,,9.76477984971718,6.4332685789735,,34.699286437052955
2024-04-01,Banco Santander-Chile,2.968848990853543,2.6963611613492304,0.9330525668598303,3.133295573817617,33.988606826564606
2024-04-01,Banco Security,3.1803374386331655,2.101722972358017,0.990434025995998,2.226482549767269,30.265483445877923
2024-04-01,Banco de Chile,1.560206524034948,2.337023071422529,1.1380211045550321,2.3636313575363688,28.861591827718687
2024-04-01,Banco de Crédito e Inversiones,1.5187762667149167,2.4582024495115586,0.6787058811476328,4.45366275965593,24.114964303983975
2024-04-01,Banco del Estado de Chile,3.399326077757283,3.679123492076762,1.307682091247677,5.478438939747548,24.296595381199072
2024-04-01,"Bank of China, Agencia en Chile",0.21875000000000003,,0.21875000000000003,,
2024-04-01,"China Construction Bank, Agencia en Chile",7.995088899680189,,1.2861402494115437,,59.706942151000185
2024-04-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-04-01,HSBC Bank (Chile),3.7980715242427596,0.3999991476113743,2.6024208526820884,13.875000001590204,
2024-04-01,"JP Morgan Chase Bank, N.A.",0.4905716889431153,,0.4905716889431153,,
2024-04-01,Scotiabank Chile,1.9408575996325919,1.4149371945222813,0.689060406294415,3.623415020456617,21.07189881467798
2024-05-01,Banco BTG Pactual Chile,1.356877581237082,,0.8037629863644454,6.4555944074453695,9.388802852543781
2024-05-01,Banco Bice,1.552607943454424,0.6864426065145941,0.622542931692338,4.391632907623266,22.20605814232038
2024-05-01,Banco Consorcio,2.749464548448315,0.558442695241719,0.6551997966621118,0.6746513187113593,27.17591748822351
2024-05-01,Banco Falabella,,5.463804335931695,2.55567659061277,,36.82959313578958
2024-05-01,Banco Internacional,1.8868458848490095,2.2476779168688794,1.0025899646503034,1.6660056619935835,13.75046716807663
2024-05-01,Banco Itaú Chile,2.443293234357867,3.0084809084781927,0.9974656301725492,3.345492484272885,25.22374094083445
2024-05-01,Banco Ripley,,9.542965324148692,6.237295550516672,,34.10457982798451
2024-05-01,Banco Santander-Chile,2.9833526176516907,2.6836661896529654,0.9279012014021063,2.946196978634415,33.77570824305249
2024-05-01,Banco Security,3.1992536357675765,2.042863233970845,0.9593343373958476,2.3046186901472177,30.566208504631337
2024-05-01,Banco de Chile,1.5885302344539518,2.3522102790372523,1.1299334868629127,2.5165691007450706,29.08715889146432
2024-05-01,Banco de Crédito e Inversiones,1.494953873761729,2.3580409208581603,0.652365007154531,4.1623354597549875,23.471963279310714
2024-05-01,Banco del Estado de Chile,3.411433756226289,3.6394412718070126,1.284269709385776,4.892570454512046,24.149989609894373
2024-05-01,"Bank of China, Agencia en Chile",0.21875000137405887,,0.21875000137405887,,
2024-05-01,"China Construction Bank, Agencia en Chile",8.59953992113717,,1.3729735176999516,,59.43358045309387
2024-05-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-05-01,HSBC Bank (Chile),3.6203070358074276,0.399999970746782,2.4489293025048977,13.875000002497812,
2024-05-01,"JP Morgan Chase Bank, N.A.",4.569835240815923,,4.569835240815923,,
2024-05-01,Scotiabank Chile,2.00255464934451,1.4032332866178527,0.682976591040719,3.957658888090158,20.39090825463374
2024-06-01,Banco BTG Pactual Chile,1.3011693582413497,,0.7852662531261321,6.443497752579133,9.357576328027443
2024-06-01,Banco Bice,1.5223915088431796,0.7033225960018076,0.6301688289415975,4.281320438138199,22.467495421438823
2024-06-01,Banco Consorcio,2.7307892869675543,0.5602787769910952,0.6582965647538109,0.7308361186300191,26.83008524435947
2024-06-01,Banco Falabella,0.08249648873560463,5.343166508247565,2.50829395564204,,36.4004530251513
2024-06-01,Banco Internacional,1.8805198460722876,2.117709667510135,1.0088300975482671,1.7970871607407217,13.67581501996552
2024-06-01,Banco Itaú Chile,2.449350247275465,3.006003515935702,0.9940000057301199,2.724016768618513,25.30904588457526
2024-06-01,Banco Ripley,,9.40598155545502,6.0394210840713765,,34.32983181238213
2024-06-01,Banco Santander-Chile,3.155268970432832,2.6813533709006494,0.9434412616236119,3.1366548610074445,33.98037255789957
2024-06-01,Banco Security,3.3210377991951368,1.9993522691467913,0.9999718910434645,2.4939055704260036,29.887805952730538
2024-06-01,Banco de Chile,1.5673836636953657,2.347282010837339,1.1223824172433596,2.2440011178392147,28.82000146879877
2024-06-01,Banco de Crédito e Inversiones,1.4742689748981435,2.4044213324706054,0.6442737214300961,4.032769835521551,23.87294283225202
2024-06-01,Banco del Estado de Chile,3.3528051292937824,3.696739898466317,1.2942557061906044,4.855757987203819,24.240799737973973
2024-06-01,"Bank of China, Agencia en Chile",0.2187499951929564,,0.2187499951929564,,
2024-06-01,"China Construction Bank, Agencia en Chile",9.051210891539029,,1.327333624225199,,59.63422496620814
2024-06-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-06-01,HSBC Bank (Chile),3.239775372663218,0.39999959234684546,2.224886490953531,13.875000000322146,
2024-06-01,"JP Morgan Chase Bank, N.A.",3.448088384543515,,3.448088384543515,,
2024-06-01,Scotiabank Chile,2.002992530565395,1.3993016029961443,0.6881320863507636,3.832547785350641,20.703544987256166
2024-07-01,Banco BTG Pactual Chile,1.2628678078519295,,0.8131785326665074,7.21979317161106,8.405304048411658
2024-07-01,Banco Bice,1.4879653671917936,0.6927266939725257,0.6296502190890403,4.235251294081328,21.846568591521372
2024-07-01,Banco Consorcio,2.7360430983841426,0.5469415885805644,0.6704495857774123,0.6925869187797886,26.45191814027529
2024-07-01,Banco Falabella,0.08250028442073545,5.203929024995222,2.4624445548135885,,35.86806712275776
2024-07-01,Banco Internacional,1.8657617458465867,2.167262673008439,1.0358544308306536,1.7734065228905218,13.692083928183536
2024-07-01,Banco Itaú Chile,2.4784742559299517,2.9810830003568216,0.9997471593247249,2.0250155910957273,25.20693164042066
2024-07-01,Banco Ripley,,9.037770607375704,5.864566742153261,,33.62648811880389
2024-07-01,Banco Santander-Chile,3.3104576215603845,2.658705355150566,0.9682007251326535,3.026271386555699,33.22491517378127
2024-07-01,Banco Security,3.395714079328554,1.9888831597481074,0.9995991213939422,2.4024637276187715,31.165315954249333
2024-07-01,Banco de Chile,1.536314615016431,2.3441471691080187,1.104198333290502,2.3206849088028867,28.805449097606793
2024-07-01,Banco de Crédito e Inversiones,1.4931589224691728,2.3641282506474957,0.6523015943586634,3.9727469765820533,23.40915378182989
2024-07-01,Banco del Estado de Chile,3.2609338236215315,3.626279986523332,1.2769519157282754,4.542128173687276,23.70974797513363
2024-07-01,"Bank of China, Agencia en Chile",0.21874999383490867,,0.21874999383490867,,
2024-07-01,"China Construction Bank, Agencia en Chile",9.401775794624188,,1.2656965597007976,,59.62815404387138
2024-07-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-07-01,HSBC Bank (Chile),3.3268775182475387,0.3999992743386101,2.2917203920024,13.8750000029488,
2024-07-01,"JP Morgan Chase Bank, N.A.",9.000000000000002,,9.000000000000002,,
2024-07-01,Scotiabank Chile,2.091969337101281,1.3946191758553639,0.7234165322146316,3.610333680112782,20.662158008779638
2024-08-01,Banco BTG Pactual Chile,1.1746283813095801,,0.8306440052374159,8.855474784766532,4.968566653023668
2024-08-01,Banco Bice,1.5560674357767186,0.7080331943476108,0.6467424443901749,4.271831857388192,22.764657139284928
2024-08-01,Banco Consorcio,2.748388792132763,0.5362847464142948,0.6196512208855665,0.8308187938216125,26.580171275644204
2024-08-01,Banco Falabella,0.0816326530612245,4.992247946401866,2.4193149892099974,,34.86085954695889
2024-08-01,Banco Internacional,1.45617890855651,2.213192684821538,1.0405313145109854,1.575868199758088,8.92009158596167
2024-08-01,Banco Itaú Chile,2.5174988743478,2.9108541263246175,0.9775273654683362,3.5237249530386094,24.781307579897113
2024-08-01,Banco Ripley,,8.84375283829089,5.8601548154171,,32.802012159069534
2024-08-01,Banco Santander-Chile,3.3913681097096084,2.6454207099270537,0.9756661001654097,3.061494469720319,32.509103101731704
2024-08-01,Banco Security,3.385046885618427,1.9970364958211257,1.0061396499824018,2.4623964952013537,31.19741224543084
2024-08-01,Banco de Chile,1.546549820342818,2.344323542693431,1.10084980711069,2.348999664647405,28.63509695165697
2024-08-01,Banco de Crédito e Inversiones,1.456953647270201,2.314260266349579,0.6342427876861628,3.8615617475659074,23.250373822578673
2024-08-01,Banco del Estado de Chile,3.3293845764551917,3.6192867804724007,1.2844299148648077,4.281757288213604,23.561522683469395
2024-08-01,"Bank of China, Agencia en Chile",0.21875000000000003,,0.21875000000000003,,
2024-08-01,"China Construction Bank, Agencia en Chile",7.789173047570987,,1.2964573743753869,,54.95683374424998
2024-08-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-08-01,HSBC Bank (Chile),3.266909611019822,0.40000027132104704,2.212181533710601,13.875000008926152,
2024-08-01,"JP Morgan Chase Bank, N.A.",8.750909637447542,,8.750909637447542,,
2024-08-01,Scotiabank Chile,2.1285529814115014,1.3827654308276722,0.7292171927504387,3.88058297676847,20.466700626935214
2024-09-01,Banco BTG Pactual Chile,1.2261353280752718,,0.8222702680874416,10.689271537066075,8.719126517829991
2024-09-01,Banco Bice,1.5083073381776453,0.6965135135685964,0.6539175563181848,4.207825871718547,21.070043793255834
2024-09-01,Banco Consorcio,2.7498692474363033,0.5307622035212101,0.6224826836015739,0.8544643323290224,26.291635743351822
2024-09-01,Banco Falabella,,4.854917411227748,2.3658894637465866,,34.33984583636664
2024-09-01,Banco Internacional,1.454995716792893,2.2701545072645413,1.036685080795082,1.6253680313508747,9.111888174165339
2024-09-01,Banco Itaú Chile,2.5050737357956474,2.9040448979026605,0.968166330112271,3.75644845996383,24.954089862262023
2024-09-01,Banco Ripley,,8.546542315191802,5.761807877015528,,31.87961832429098
2024-09-01,Banco Santander-Chile,3.372147569003827,2.6499213039057583,0.9796022776145953,3.042082975172718,31.63048951247503
2024-09-01,Banco Security,3.1859818500626282,2.022629352100116,0.9986253816645361,2.3058877316321653,29.880079796674103
2024-09-01,Banco de Chile,1.5299544459284826,2.3403539951087495,1.0943193944933582,2.0222336663618874,28.766245559582572
2024-09-01,Banco de Crédito e Inversiones,1.435265453894182,2.334037364401218,0.6367452662989627,3.6075973239052117,23.346692604323547
2024-09-01,Banco del Estado de Chile,3.3064209269536833,3.5782813517349696,1.2659075540557774,4.386340674753694,23.36518593195931
2024-09-01,"Bank of China, Agencia en Chile",0.2187499969066435,,0.2187499969066435,,
2024-09-01,"China Construction Bank, Agencia en Chile",7.094160752932538,,1.336022714551207,,54.619381029779504
2024-09-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-09-01,HSBC Bank (Chile),3.070947569943625,0.3999999070315543,2.2433503929097642,13.874999990792054,
2024-09-01,"JP Morgan Chase Bank, N.A.",1.7229108555211714,,1.7229108555211714,,
2024-09-01,Scotiabank Chile,2.130994147593898,1.3796437948047866,0.7280409214901559,3.707478266774168,20.445974327039064
2024-10-01,Banco BTG Pactual Chile,1.2766714582505838,,0.878547151655848,10.518159377781156,12.285922050956533
2024-10-01,Banco Bice,1.4882680521570986,0.7009864163210067,0.6758787211167139,4.003343985646288,21.213436761059306
2024-10-01,Banco Consorcio,2.7482791999955993,0.5688447498808707,0.656817924268347,0.9174226825338545,26.18202369388373
2024-10-01,Banco Falabella,,4.7304053217240805,2.362032236593385,,33.79898349757479
2024-10-01,Banco Internacional,1.6139853691497243,2.302480685500743,0.996440817989701,1.9941592987930183,10.892678773748523
2024-10-01,Banco Itaú Chile,2.5190217566197184,2.865479121778538,0.9543618399952214,3.301219348973498,24.844867738622213
2024-10-01,Banco Ripley,,8.263070142857277,5.266389649631451,,34.61437661654813
2024-10-01,Banco Santander-Chile,3.340560221920689,2.6418160498936922,0.9907631877446952,3.2834339396696604,30.996579618334863
2024-10-01,Banco Security,3.246413002404687,2.026244342460641,1.0306659797274638,2.228843386909063,30.33957087793976
2024-10-01,Banco de Chile,1.586950133235229,2.3203930013403262,1.1129923301943254,2.034116739170501,28.46739476928163
2024-10-01,Banco de Crédito e Inversiones,1.3813558464139892,2.4344234861682885,0.6608048292176103,3.4961738722799436,23.616459985645307
2024-10-01,Banco del Estado de Chile,3.222908175940015,3.5525609574596175,1.2486509078426737,4.297667232168682,23.29699123293315
2024-10-01,"Bank of China, Agencia en Chile",0.2187499972627279,,0.2187499972627279,,
2024-10-01,"China Construction Bank, Agencia en Chile",7.2023118343599455,,1.3227364942812472,,55.030553869302814
2024-10-01,Fuente: Comisión para el Mercado Financiero de Chile - Bancos e Instituciones Financieras,,,,,
2024-10-01,HSBC Bank (Chile),2.9476454042164204,0.3999987613431645,2.2082112574514206,13.875000006186793,
2024-10-01,"JP Morgan Chase Bank, N.A.",0.04577002261392995,,0.04577002261392995,,
2024-10-01,Scotiabank Chile,2.151259384014643,1.3791382945747985,0.734316335583192,3.984703756157857,20.249683815698873
2024-11-01,Banco BTG Pactual Chile,1.2769801519338237,,0.9175892610334354,5.15070734326242,12.235528868739339
2024-11-01,Banco Bice,1.4983497010472715,0.6832722035061445,0.665653537645779,4.094008750332737,21.189094186869205
2024-11-01,Banco Consorcio,2.8164218138230823,0.5366404557363412,0.645636822654874,0.9675931313493122,26.565020720941124
2024-11-01,Banco Falabella,,4.749621023579095,2.5551107982104626,,32.7038723874086
2024-11-01,Banco Internacional,1.5740833856716054,2.3795586495255905,0.972790470458004,2.005038472372337,10.688790857893913
2024-11-01,Banco Itaú Chile,2.6096550012871043,2.848799779011637,0.9588632313590998,3.14403790621799,25.1578146762231
2024-11-01,Banco Ripley,,7.9846627945111965,5.036901481538035,,34.11776849086232
2024-11-01,Banco Santander-Chile,3.3452758845464845,2.6348112764142657,0.9951617016423222,3.062545002723897,30.79222957857839
2024-11-01,Banco Security,3.015199895748812,2.0036433279410493,1.0054356480216706,2.116997196043709,27.581970663112244
2024-11-01,Banco de Chile,1.6234894112377507,2.3075442134087107,1.1238838810244631,2.1833974960558264,28.241593788648466
2024-11-01,Banco de Crédito e Inversiones,1.4114571384846106,2.487673521990377,0.6830284229930642,4.0198675619156345,23.58705005697499
